employee_id,date,clock_in_time,clock_out_time,remote_flag,work_location,notes
109,2021-08-13,2021-08-13 09:22:00,2021-08-13 17:25:00,False,Chicago,
109,2021-10-06,2021-10-06 09:06:00,2021-10-06 17:14:00,False,Austin,
109,2021-09-03,2021-09-03 09:26:00,2021-09-03 17:25:00,True,Remote,WFH
110,2025-02-03,2025-02-03 09:14:00,2025-02-03 17:03:00,True,Remote,WFH
110,2025-02-17,2025-02-17 09:22:00,2025-02-17 17:26:00,True,Remote,WFH
110,2024-12-25,2024-12-25 09:04:00,2024-12-25 17:28:00,True,Remote,WFH
110,2024-10-31,2024-10-31 09:22:00,2024-10-31 17:25:00,False,Austin,
110,2025-02-03,2025-02-03 09:15:00,2025-02-03 17:22:00,False,Remote,
110,2024-12-06,2024-12-06 09:22:00,2024-12-06 17:15:00,False,Remote,
110,2025-01-15,2025-01-15 09:28:00,2025-01-15 17:25:00,False,Atlanta,
111,2020-03-31,2020-03-31 09:14:00,2020-03-31 17:02:00,True,Remote,WFH
111,2020-05-22,2020-05-22 09:28:00,2020-05-22 17:01:00,False,Remote,
111,2020-06-01,2020-06-01 09:08:00,2020-06-01 17:08:00,False,Atlanta,
111,2020-03-19,2020-03-19 09:06:00,2020-03-19 17:02:00,True,Remote,WFH
111,2020-04-23,2020-04-23 09:17:00,2020-04-23 17:10:00,False,Chicago,
111,2020-03-03,2020-03-03 09:08:00,2020-03-03 17:00:00,False,Atlanta,
111,2020-04-27,2020-04-27 09:13:00,2020-04-27 17:19:00,True,Remote,WFH
112,2021-04-07,2021-04-07 09:05:00,2021-04-07 17:06:00,True,Remote,WFH
112,2021-01-11,2021-01-11 09:06:00,2021-01-11 17:25:00,False,Chicago,
112,2021-04-09,2021-04-09 09:29:00,2021-04-09 17:03:00,False,Remote,
112,2021-01-22,2021-01-22 09:29:00,2021-01-22 17:27:00,False,Austin,
112,2021-03-23,2021-03-23 09:00:00,2021-03-23 17:09:00,False,Remote,
112,2021-04-26,2021-04-26 09:14:00,2021-04-26 17:09:00,False,Austin,
112,2021-02-22,2021-02-22 09:11:00,2021-02-22 17:23:00,True,Remote,WFH
112,2021-03-22,2021-03-22 09:08:00,2021-03-22 17:14:00,False,Remote,
112,2021-03-04,2021-03-04 09:26:00,2021-03-04 17:27:00,False,NYC,
113,2021-01-29,2021-01-29 09:13:00,2021-01-29 17:26:00,True,Remote,WFH
113,2021-03-03,2021-03-03 09:25:00,2021-03-03 17:01:00,False,NYC,
113,2020-12-15,2020-12-15 09:17:00,2020-12-15 17:06:00,False,Austin,
113,2020-11-23,2020-11-23 09:14:00,2020-11-23 17:24:00,True,Remote,WFH
113,2021-02-04,2021-02-04 09:27:00,2021-02-04 17:21:00,True,Remote,WFH
113,2021-01-11,2021-01-11 09:25:00,2021-01-11 17:00:00,False,Austin,
113,2021-01-25,2021-01-25 09:09:00,2021-01-25 17:24:00,True,Remote,WFH
114,2021-11-10,2021-11-10 09:15:00,2021-11-10 17:10:00,True,Remote,WFH
114,2021-11-26,2021-11-26 09:05:00,2021-11-26 17:08:00,False,Chicago,
114,2021-09-15,2021-09-15 09:23:00,2021-09-15 17:07:00,False,Chicago,
114,2021-11-19,2021-11-19 09:23:00,2021-11-19 17:00:00,False,Chicago,
114,2021-08-18,2021-08-18 09:23:00,2021-08-18 17:04:00,False,Chicago,
114,2021-09-27,2021-09-27 09:01:00,2021-09-27 17:24:00,True,Remote,WFH
114,2021-10-04,2021-10-04 09:23:00,2021-10-04 17:08:00,True,Remote,WFH
115,2021-10-26,2021-10-26 09:16:00,2021-10-26 17:16:00,False,Austin,
115,2021-12-14,2021-12-14 09:17:00,2021-12-14 17:15:00,False,Atlanta,
115,2021-11-22,2021-11-22 09:07:00,2021-11-22 17:25:00,True,Remote,WFH
115,2021-11-02,2021-11-02 09:20:00,2021-11-02 17:20:00,True,Remote,WFH
115,2021-09-06,2021-09-06 09:22:00,2021-09-06 17:28:00,False,Austin,
116,2020-07-20,2020-07-20 09:09:00,2020-07-20 17:12:00,True,Remote,WFH
116,2020-07-13,2020-07-13 09:17:00,2020-07-13 17:09:00,False,NYC,
116,2020-10-14,2020-10-14 09:19:00,2020-10-14 17:04:00,True,Remote,WFH
116,2020-08-10,2020-08-10 09:17:00,2020-08-10 17:16:00,False,Atlanta,
116,2020-09-07,2020-09-07 09:13:00,2020-09-07 17:16:00,False,Seattle,
116,2020-07-23,2020-07-23 09:03:00,2020-07-23 17:17:00,False,Austin,
116,2020-07-14,2020-07-14 09:23:00,2020-07-14 17:23:00,True,Remote,WFH
116,2020-08-10,2020-08-10 09:10:00,2020-08-10 17:11:00,False,NYC,
117,2021-03-19,2021-03-19 09:12:00,2021-03-19 17:14:00,False,Remote,
117,2021-04-06,2021-04-06 09:14:00,2021-04-06 17:27:00,False,Austin,
117,2021-06-21,2021-06-21 09:22:00,2021-06-21 17:18:00,False,Seattle,
117,2021-06-08,2021-06-08 09:19:00,2021-06-08 17:25:00,False,Austin,
117,2021-06-07,2021-06-07 09:25:00,2021-06-07 17:25:00,False,Atlanta,
118,2022-02-03,2022-02-03 09:27:00,2022-02-03 17:16:00,True,Remote,WFH
118,2022-03-11,2022-03-11 09:20:00,2022-03-11 17:02:00,False,NYC,
118,2022-02-23,2022-02-23 09:00:00,2022-02-23 17:09:00,False,Austin,
118,2022-01-07,2022-01-07 09:16:00,2022-01-07 17:11:00,False,Chicago,
118,2022-01-21,2022-01-21 09:11:00,2022-01-21 17:16:00,False,Atlanta,
118,2022-02-14,2022-02-14 09:02:00,2022-02-14 17:10:00,False,Remote,
119,2025-01-29,2025-01-29 09:22:00,2025-01-29 17:25:00,True,Remote,WFH
119,2025-03-20,2025-03-20 09:07:00,2025-03-20 17:19:00,True,Remote,WFH
119,2025-03-21,2025-03-21 09:20:00,2025-03-21 17:21:00,False,Remote,
119,2024-12-18,2024-12-18 09:13:00,2024-12-18 17:13:00,False,Austin,
119,2025-03-21,2025-03-21 09:15:00,2025-03-21 17:23:00,True,Remote,WFH
119,2025-02-10,2025-02-10 09:21:00,2025-02-10 17:29:00,True,Remote,WFH
119,2024-12-12,2024-12-12 09:16:00,2024-12-12 17:24:00,True,Remote,WFH
119,2024-12-23,2024-12-23 09:21:00,2024-12-23 17:15:00,True,Remote,WFH
119,2024-12-27,2024-12-27 09:25:00,2024-12-27 17:07:00,False,Chicago,
119,2025-01-09,2025-01-09 09:06:00,2025-01-09 17:27:00,False,Seattle,
120,2024-12-30,2024-12-30 09:15:00,2024-12-30 17:19:00,False,Seattle,
120,2025-03-12,2025-03-12 09:06:00,2025-03-12 17:08:00,False,Seattle,
120,2025-03-10,2025-03-10 09:10:00,2025-03-10 17:25:00,False,NYC,
120,2025-03-24,2025-03-24 09:13:00,2025-03-24 17:06:00,True,Remote,WFH
120,2025-01-24,2025-01-24 09:25:00,2025-01-24 17:24:00,False,Seattle,
120,2025-02-05,2025-02-05 09:19:00,2025-02-05 17:02:00,False,Remote,
120,2025-02-12,2025-02-12 09:03:00,2025-02-12 17:28:00,False,Chicago,
120,2025-01-17,2025-01-17 09:10:00,2025-01-17 17:01:00,False,Seattle,
120,2025-01-06,2025-01-06 09:11:00,2025-01-06 17:29:00,True,Remote,WFH
121,2025-01-13,2025-01-13 09:11:00,2025-01-13 17:25:00,False,Seattle,
121,2025-01-07,2025-01-07 09:00:00,2025-01-07 17:12:00,True,Remote,WFH
121,2025-02-10,2025-02-10 09:23:00,2025-02-10 17:29:00,True,Remote,WFH
121,2025-03-03,2025-03-03 09:11:00,2025-03-03 17:25:00,False,Seattle,
121,2024-12-16,2024-12-16 09:27:00,2024-12-16 17:15:00,False,Austin,
121,2025-03-04,2025-03-04 09:07:00,2025-03-04 17:01:00,True,Remote,WFH
122,2024-05-29,2024-05-29 09:08:00,2024-05-29 17:22:00,False,Austin,
122,2024-05-02,2024-05-02 09:12:00,2024-05-02 17:22:00,True,Remote,WFH
122,2024-05-06,2024-05-06 09:29:00,2024-05-06 17:15:00,False,Austin,
122,2024-02-15,2024-02-15 09:19:00,2024-02-15 17:19:00,True,Remote,WFH
122,2024-04-12,2024-04-12 09:13:00,2024-04-12 17:02:00,True,Remote,WFH
123,2021-03-22,2021-03-22 09:11:00,2021-03-22 17:07:00,False,Seattle,
123,2021-03-31,2021-03-31 09:03:00,2021-03-31 17:13:00,False,Atlanta,
123,2021-02-09,2021-02-09 09:18:00,2021-02-09 17:01:00,True,Remote,WFH
123,2021-03-09,2021-03-09 09:28:00,2021-03-09 17:13:00,False,Seattle,
123,2021-02-01,2021-02-01 09:12:00,2021-02-01 17:03:00,False,Austin,
124,2022-04-11,2022-04-11 09:17:00,2022-04-11 17:11:00,True,Remote,WFH
124,2022-05-09,2022-05-09 09:26:00,2022-05-09 17:21:00,False,NYC,
124,2022-06-20,2022-06-20 09:20:00,2022-06-20 17:18:00,True,Remote,WFH
124,2022-06-30,2022-06-30 09:06:00,2022-06-30 17:15:00,False,Austin,
124,2022-04-06,2022-04-06 09:05:00,2022-04-06 17:19:00,False,Austin,
124,2022-04-14,2022-04-14 09:20:00,2022-04-14 17:10:00,False,Remote,
124,2022-06-27,2022-06-27 09:15:00,2022-06-27 17:06:00,False,Seattle,
124,2022-05-16,2022-05-16 09:04:00,2022-05-16 17:10:00,True,Remote,WFH
125,2024-10-02,2024-10-02 09:02:00,2024-10-02 17:25:00,False,Austin,
125,2024-11-25,2024-11-25 09:22:00,2024-11-25 17:20:00,False,Austin,
125,2024-10-24,2024-10-24 09:08:00,2024-10-24 17:14:00,False,Remote,
125,2024-09-20,2024-09-20 09:28:00,2024-09-20 17:05:00,True,Remote,WFH
125,2024-10-04,2024-10-04 09:25:00,2024-10-04 17:20:00,False,Austin,
125,2024-11-28,2024-11-28 09:20:00,2024-11-28 17:24:00,True,Remote,WFH
126,2022-04-29,2022-04-29 09:05:00,2022-04-29 17:07:00,True,Remote,WFH
126,2022-08-02,2022-08-02 09:23:00,2022-08-02 17:28:00,False,Seattle,
126,2022-05-23,2022-05-23 09:22:00,2022-05-23 17:13:00,True,Remote,WFH
126,2022-08-15,2022-08-15 09:13:00,2022-08-15 17:09:00,True,Remote,WFH
126,2022-05-02,2022-05-02 09:05:00,2022-05-02 17:11:00,True,Remote,WFH
126,2022-08-15,2022-08-15 09:13:00,2022-08-15 17:01:00,False,Remote,
126,2022-05-30,2022-05-30 09:09:00,2022-05-30 17:25:00,True,Remote,WFH
126,2022-05-05,2022-05-05 09:16:00,2022-05-05 17:02:00,False,Austin,
126,2022-06-20,2022-06-20 09:18:00,2022-06-20 17:00:00,True,Remote,WFH
127,2023-07-10,2023-07-10 09:06:00,2023-07-10 17:03:00,False,NYC,
127,2023-08-09,2023-08-09 09:12:00,2023-08-09 17:01:00,False,Seattle,
127,2023-10-12,2023-10-12 09:20:00,2023-10-12 17:21:00,False,Atlanta,
127,2023-07-03,2023-07-03 09:17:00,2023-07-03 17:04:00,False,Atlanta,
127,2023-07-17,2023-07-17 09:01:00,2023-07-17 17:11:00,True,Remote,WFH
127,2023-09-18,2023-09-18 09:09:00,2023-09-18 17:01:00,False,Atlanta,
127,2023-07-04,2023-07-04 09:07:00,2023-07-04 17:28:00,True,Remote,WFH
128,2020-10-12,2020-10-12 09:10:00,2020-10-12 17:24:00,False,Seattle,
128,2020-09-01,2020-09-01 09:08:00,2020-09-01 17:01:00,True,Remote,WFH
128,2020-08-28,2020-08-28 09:25:00,2020-08-28 17:10:00,False,NYC,
128,2020-10-12,2020-10-12 09:03:00,2020-10-12 17:09:00,False,Remote,
128,2020-11-13,2020-11-13 09:19:00,2020-11-13 17:15:00,False,Seattle,
129,2022-09-06,2022-09-06 09:03:00,2022-09-06 17:28:00,False,Seattle,
129,2022-12-13,2022-12-13 09:11:00,2022-12-13 17:28:00,False,Chicago,
129,2022-09-12,2022-09-12 09:15:00,2022-09-12 17:21:00,False,Austin,
129,2022-12-21,2022-12-21 09:20:00,2022-12-21 17:21:00,True,Remote,WFH
129,2022-09-19,2022-09-19 09:11:00,2022-09-19 17:17:00,True,Remote,WFH
129,2022-12-01,2022-12-01 09:06:00,2022-12-01 17:19:00,False,Austin,
129,2022-11-25,2022-11-25 09:22:00,2022-11-25 17:06:00,False,Atlanta,
129,2022-09-07,2022-09-07 09:00:00,2022-09-07 17:25:00,False,Atlanta,
130,2021-12-28,2021-12-28 09:05:00,2021-12-28 17:21:00,False,Atlanta,
130,2022-01-20,2022-01-20 09:11:00,2022-01-20 17:21:00,False,Chicago,
130,2022-01-03,2022-01-03 09:09:00,2022-01-03 17:22:00,False,Seattle,
130,2022-01-21,2022-01-21 09:25:00,2022-01-21 17:05:00,False,Atlanta,
130,2021-12-07,2021-12-07 09:18:00,2021-12-07 17:17:00,True,Remote,WFH
130,2021-12-28,2021-12-28 09:23:00,2021-12-28 17:18:00,False,NYC,
130,2021-11-30,2021-11-30 09:23:00,2021-11-30 17:07:00,True,Remote,WFH
130,2021-12-13,2021-12-13 09:23:00,2021-12-13 17:05:00,False,Atlanta,
130,2022-02-14,2022-02-14 09:24:00,2022-02-14 17:29:00,True,Remote,WFH
131,2021-01-18,2021-01-18 09:23:00,2021-01-18 17:00:00,False,Austin,
131,2021-02-05,2021-02-05 09:17:00,2021-02-05 17:23:00,True,Remote,WFH
131,2021-03-10,2021-03-10 09:24:00,2021-03-10 17:19:00,True,Remote,WFH
131,2021-03-15,2021-03-15 09:11:00,2021-03-15 17:15:00,False,Seattle,
131,2021-01-19,2021-01-19 09:26:00,2021-01-19 17:09:00,False,Seattle,
131,2021-03-29,2021-03-29 09:24:00,2021-03-29 17:19:00,True,Remote,WFH
131,2021-01-19,2021-01-19 09:09:00,2021-01-19 17:25:00,False,Chicago,
131,2021-01-04,2021-01-04 09:10:00,2021-01-04 17:22:00,False,NYC,
131,2021-03-16,2021-03-16 09:24:00,2021-03-16 17:19:00,True,Remote,WFH
131,2021-03-22,2021-03-22 09:29:00,2021-03-22 17:22:00,True,Remote,WFH
132,2025-07-17,2025-07-17 09:06:00,2025-07-17 17:07:00,True,Remote,WFH
132,2025-05-19,2025-05-19 09:20:00,2025-05-19 17:01:00,False,NYC,
132,2025-05-05,2025-05-05 09:14:00,2025-05-05 17:00:00,False,Remote,
132,2025-07-25,2025-07-25 09:01:00,2025-07-25 17:19:00,False,Austin,
132,2025-05-20,2025-05-20 09:18:00,2025-05-20 17:17:00,False,Austin,
133,2021-10-04,2021-10-04 09:17:00,2021-10-04 17:13:00,False,Remote,
133,2021-09-06,2021-09-06 09:07:00,2021-09-06 17:28:00,False,NYC,
133,2021-07-08,2021-07-08 09:11:00,2021-07-08 17:20:00,True,Remote,WFH
133,2021-06-18,2021-06-18 09:22:00,2021-06-18 17:19:00,False,NYC,
133,2021-07-27,2021-07-27 09:10:00,2021-07-27 17:01:00,True,Remote,WFH
134,2025-07-14,2025-07-14 09:25:00,2025-07-14 17:03:00,False,Remote,
134,2025-06-19,2025-06-19 09:14:00,2025-06-19 17:12:00,False,Remote,
134,2025-06-26,2025-06-26 09:24:00,2025-06-26 17:03:00,False,Chicago,
134,2025-06-30,2025-06-30 09:18:00,2025-06-30 17:17:00,False,Austin,
134,2025-08-26,2025-08-26 09:29:00,2025-08-26 17:18:00,False,Atlanta,
134,2025-07-14,2025-07-14 09:22:00,2025-07-14 17:26:00,False,Remote,
134,2025-07-10,2025-07-10 09:15:00,2025-07-10 17:00:00,True,Remote,WFH
134,2025-05-29,2025-05-29 09:23:00,2025-05-29 17:01:00,False,Atlanta,
134,2025-07-09,2025-07-09 09:24:00,2025-07-09 17:07:00,True,Remote,WFH
134,2025-06-04,2025-06-04 09:24:00,2025-06-04 17:15:00,False,NYC,
135,2025-02-04,2025-02-04 09:25:00,2025-02-04 17:29:00,False,Austin,
135,2025-03-25,2025-03-25 09:12:00,2025-03-25 17:18:00,False,Chicago,
135,2025-02-28,2025-02-28 09:02:00,2025-02-28 17:25:00,False,NYC,
135,2025-05-14,2025-05-14 09:26:00,2025-05-14 17:25:00,False,Seattle,
135,2025-04-16,2025-04-16 09:01:00,2025-04-16 17:10:00,False,NYC,
135,2025-05-19,2025-05-19 09:27:00,2025-05-19 17:17:00,False,Remote,
135,2025-04-17,2025-04-17 09:04:00,2025-04-17 17:21:00,True,Remote,WFH
135,2025-04-16,2025-04-16 09:01:00,2025-04-16 17:04:00,False,Austin,
135,2025-02-06,2025-02-06 09:25:00,2025-02-06 17:25:00,True,Remote,WFH
136,2021-03-05,2021-03-05 09:11:00,2021-03-05 17:15:00,False,Seattle,
136,2020-12-30,2020-12-30 09:07:00,2020-12-30 17:29:00,False,Austin,
136,2021-02-05,2021-02-05 09:08:00,2021-02-05 17:14:00,False,Seattle,
136,2021-03-18,2021-03-18 09:12:00,2021-03-18 17:04:00,False,NYC,
136,2021-02-22,2021-02-22 09:09:00,2021-02-22 17:19:00,False,Chicago,
136,2021-02-22,2021-02-22 09:08:00,2021-02-22 17:20:00,True,Remote,WFH
136,2021-03-29,2021-03-29 09:17:00,2021-03-29 17:14:00,False,Seattle,
136,2021-03-23,2021-03-23 09:23:00,2021-03-23 17:06:00,True,Remote,WFH
137,2021-01-04,2021-01-04 09:27:00,2021-01-04 17:02:00,True,Remote,WFH
137,2020-12-08,2020-12-08 09:15:00,2020-12-08 17:03:00,False,Chicago,
137,2021-02-16,2021-02-16 09:05:00,2021-02-16 17:00:00,True,Remote,WFH
137,2020-11-27,2020-11-27 09:10:00,2020-11-27 17:11:00,False,Seattle,
137,2020-12-21,2020-12-21 09:28:00,2020-12-21 17:04:00,False,Chicago,
137,2020-12-16,2020-12-16 09:28:00,2020-12-16 17:20:00,True,Remote,WFH
138,2023-12-22,2023-12-22 09:12:00,2023-12-22 17:12:00,True,Remote,WFH
138,2023-12-25,2023-12-25 09:26:00,2023-12-25 17:06:00,False,Seattle,
138,2023-10-11,2023-10-11 09:12:00,2023-10-11 17:22:00,True,Remote,WFH
138,2023-09-18,2023-09-18 09:29:00,2023-09-18 17:28:00,True,Remote,WFH
138,2023-11-08,2023-11-08 09:07:00,2023-11-08 17:15:00,False,Remote,
138,2023-10-02,2023-10-02 09:20:00,2023-10-02 17:09:00,False,Remote,
139,2021-11-24,2021-11-24 09:11:00,2021-11-24 17:11:00,False,Chicago,
139,2022-01-28,2022-01-28 09:04:00,2022-01-28 17:15:00,False,NYC,
139,2022-02-04,2022-02-04 09:27:00,2022-02-04 17:08:00,True,Remote,WFH
139,2021-11-11,2021-11-11 09:04:00,2021-11-11 17:21:00,False,Seattle,
139,2022-02-23,2022-02-23 09:21:00,2022-02-23 17:27:00,True,Remote,WFH
139,2021-12-27,2021-12-27 09:02:00,2021-12-27 17:04:00,True,Remote,WFH
139,2022-02-07,2022-02-07 09:13:00,2022-02-07 17:01:00,False,Chicago,
139,2022-01-17,2022-01-17 09:06:00,2022-01-17 17:09:00,True,Remote,WFH
139,2022-02-16,2022-02-16 09:15:00,2022-02-16 17:25:00,False,Remote,
140,2022-12-08,2022-12-08 09:10:00,2022-12-08 17:09:00,True,Remote,WFH
140,2022-10-31,2022-10-31 09:03:00,2022-10-31 17:20:00,True,Remote,WFH
140,2022-10-24,2022-10-24 09:06:00,2022-10-24 17:23:00,False,Austin,
140,2023-01-04,2023-01-04 09:07:00,2023-01-04 17:04:00,False,Seattle,
140,2022-11-11,2022-11-11 09:09:00,2022-11-11 17:10:00,False,Atlanta,
140,2022-10-06,2022-10-06 09:05:00,2022-10-06 17:14:00,True,Remote,WFH
141,2020-01-13,2020-01-13 09:28:00,2020-01-13 17:18:00,False,Austin,
141,2020-03-02,2020-03-02 09:18:00,2020-03-02 17:09:00,True,Remote,WFH
141,2020-01-20,2020-01-20 09:21:00,2020-01-20 17:03:00,False,Remote,
141,2020-04-13,2020-04-13 09:17:00,2020-04-13 17:15:00,False,Austin,
141,2020-04-21,2020-04-21 09:03:00,2020-04-21 17:24:00,False,Remote,
142,2022-07-11,2022-07-11 09:11:00,2022-07-11 17:01:00,False,Austin,
142,2022-05-20,2022-05-20 09:04:00,2022-05-20 17:02:00,False,Austin,
142,2022-04-25,2022-04-25 09:28:00,2022-04-25 17:20:00,True,Remote,WFH
142,2022-05-02,2022-05-02 09:10:00,2022-05-02 17:02:00,False,Remote,
142,2022-06-16,2022-06-16 09:24:00,2022-06-16 17:22:00,False,NYC,
142,2022-07-21,2022-07-21 09:08:00,2022-07-21 17:13:00,False,NYC,
142,2022-04-18,2022-04-18 09:28:00,2022-04-18 17:08:00,False,NYC,
142,2022-05-30,2022-05-30 09:17:00,2022-05-30 17:14:00,False,Seattle,
142,2022-05-12,2022-05-12 09:09:00,2022-05-12 17:15:00,True,Remote,WFH
142,2022-06-29,2022-06-29 09:19:00,2022-06-29 17:04:00,True,Remote,WFH
143,2021-04-27,2021-04-27 09:09:00,2021-04-27 17:00:00,False,Austin,
143,2021-03-01,2021-03-01 09:25:00,2021-03-01 17:16:00,False,NYC,
143,2021-05-11,2021-05-11 09:26:00,2021-05-11 17:26:00,False,Remote,
143,2021-04-19,2021-04-19 09:02:00,2021-04-19 17:13:00,False,Chicago,
143,2021-03-02,2021-03-02 09:21:00,2021-03-02 17:06:00,False,NYC,
144,2025-05-22,2025-05-22 09:16:00,2025-05-22 17:29:00,True,Remote,WFH
144,2025-03-31,2025-03-31 09:22:00,2025-03-31 17:21:00,False,Seattle,
144,2025-02-25,2025-02-25 09:16:00,2025-02-25 17:26:00,False,Chicago,
144,2025-05-05,2025-05-05 09:03:00,2025-05-05 17:06:00,False,Atlanta,
144,2025-05-19,2025-05-19 09:01:00,2025-05-19 17:16:00,True,Remote,WFH
145,2023-10-24,2023-10-24 09:07:00,2023-10-24 17:22:00,False,Chicago,
145,2023-10-31,2023-10-31 09:14:00,2023-10-31 17:14:00,False,NYC,
145,2023-09-06,2023-09-06 09:15:00,2023-09-06 17:18:00,False,Atlanta,
145,2023-09-11,2023-09-11 09:01:00,2023-09-11 17:22:00,False,Seattle,
145,2023-10-24,2023-10-24 09:16:00,2023-10-24 17:27:00,False,Chicago,
146,2020-12-04,2020-12-04 09:15:00,2020-12-04 17:24:00,True,Remote,WFH
146,2020-12-25,2020-12-25 09:12:00,2020-12-25 17:14:00,False,Atlanta,
146,2020-10-02,2020-10-02 09:03:00,2020-10-02 17:15:00,True,Remote,WFH
146,2020-11-09,2020-11-09 09:29:00,2020-11-09 17:11:00,True,Remote,WFH
146,2020-10-05,2020-10-05 09:03:00,2020-10-05 17:02:00,False,NYC,
146,2020-11-30,2020-11-30 09:16:00,2020-11-30 17:21:00,True,Remote,WFH
146,2020-12-28,2020-12-28 09:24:00,2020-12-28 17:17:00,False,Seattle,
146,2021-01-04,2021-01-04 09:27:00,2021-01-04 17:16:00,False,Seattle,
147,2020-10-28,2020-10-28 09:22:00,2020-10-28 17:20:00,True,Remote,WFH
147,2020-10-08,2020-10-08 09:03:00,2020-10-08 17:11:00,True,Remote,WFH
147,2020-09-14,2020-09-14 09:25:00,2020-09-14 17:22:00,True,Remote,WFH
147,2020-12-09,2020-12-09 09:20:00,2020-12-09 17:19:00,False,NYC,
147,2020-11-02,2020-11-02 09:22:00,2020-11-02 17:27:00,True,Remote,WFH
147,2020-08-31,2020-08-31 09:04:00,2020-08-31 17:20:00,False,NYC,
147,2020-11-02,2020-11-02 09:16:00,2020-11-02 17:17:00,False,Austin,
147,2020-09-21,2020-09-21 09:12:00,2020-09-21 17:18:00,False,Remote,
147,2020-09-14,2020-09-14 09:12:00,2020-09-14 17:17:00,True,Remote,WFH
147,2020-10-30,2020-10-30 09:29:00,2020-10-30 17:03:00,True,Remote,WFH
148,2023-05-22,2023-05-22 09:19:00,2023-05-22 17:19:00,False,Remote,
148,2023-03-02,2023-03-02 09:12:00,2023-03-02 17:11:00,False,Chicago,
148,2023-02-20,2023-02-20 09:24:00,2023-02-20 17:11:00,True,Remote,WFH
148,2023-06-08,2023-06-08 09:03:00,2023-06-08 17:26:00,False,Remote,
148,2023-03-17,2023-03-17 09:01:00,2023-03-17 17:04:00,False,NYC,
148,2023-04-07,2023-04-07 09:09:00,2023-04-07 17:09:00,False,Atlanta,
148,2023-03-24,2023-03-24 09:12:00,2023-03-24 17:06:00,False,Remote,
148,2023-04-21,2023-04-21 09:25:00,2023-04-21 17:09:00,False,NYC,
148,2023-02-21,2023-02-21 09:05:00,2023-02-21 17:26:00,False,Seattle,
149,2021-10-04,2021-10-04 09:18:00,2021-10-04 17:20:00,False,Austin,
149,2021-08-13,2021-08-13 09:00:00,2021-08-13 17:27:00,False,Austin,
149,2021-11-26,2021-11-26 09:06:00,2021-11-26 17:13:00,False,Chicago,
149,2021-10-29,2021-10-29 09:29:00,2021-10-29 17:20:00,True,Remote,WFH
149,2021-09-23,2021-09-23 09:08:00,2021-09-23 17:16:00,False,Austin,
149,2021-10-13,2021-10-13 09:25:00,2021-10-13 17:24:00,False,Austin,
149,2021-10-06,2021-10-06 09:19:00,2021-10-06 17:28:00,False,Seattle,
149,2021-09-14,2021-09-14 09:05:00,2021-09-14 17:10:00,True,Remote,WFH
149,2021-10-07,2021-10-07 09:18:00,2021-10-07 17:03:00,False,Seattle,
149,2021-09-24,2021-09-24 09:00:00,2021-09-24 17:12:00,True,Remote,WFH
150,2025-03-10,2025-03-10 09:23:00,2025-03-10 17:00:00,False,Remote,
150,2025-02-24,2025-02-24 09:28:00,2025-02-24 17:10:00,True,Remote,WFH
150,2025-02-10,2025-02-10 09:03:00,2025-02-10 17:25:00,True,Remote,WFH
150,2025-04-09,2025-04-09 09:09:00,2025-04-09 17:05:00,False,Chicago,
150,2025-02-17,2025-02-17 09:00:00,2025-02-17 17:06:00,False,Remote,
150,2025-02-18,2025-02-18 09:26:00,2025-02-18 17:20:00,False,NYC,
150,2025-03-24,2025-03-24 09:15:00,2025-03-24 17:23:00,True,Remote,WFH
150,2025-04-11,2025-04-11 09:22:00,2025-04-11 17:19:00,False,Remote,
151,2025-04-07,2025-04-07 09:05:00,2025-04-07 17:21:00,False,Austin,
151,2025-04-11,2025-04-11 09:27:00,2025-04-11 17:04:00,False,NYC,
151,2025-04-07,2025-04-07 09:17:00,2025-04-07 17:14:00,False,Remote,
151,2025-05-26,2025-05-26 09:24:00,2025-05-26 17:28:00,False,Seattle,
151,2025-04-07,2025-04-07 09:00:00,2025-04-07 17:00:00,True,Remote,WFH
151,2025-07-04,2025-07-04 09:02:00,2025-07-04 17:09:00,False,Remote,
151,2025-04-07,2025-04-07 09:02:00,2025-04-07 17:08:00,True,Remote,WFH
151,2025-04-28,2025-04-28 09:02:00,2025-04-28 17:24:00,False,Seattle,
152,2020-09-24,2020-09-24 09:05:00,2020-09-24 17:12:00,False,Chicago,
152,2020-08-03,2020-08-03 09:19:00,2020-08-03 17:19:00,False,Seattle,
152,2020-07-21,2020-07-21 09:12:00,2020-07-21 17:01:00,False,NYC,
152,2020-08-31,2020-08-31 09:23:00,2020-08-31 17:22:00,True,Remote,WFH
152,2020-09-28,2020-09-28 09:22:00,2020-09-28 17:05:00,False,Chicago,
152,2020-09-30,2020-09-30 09:20:00,2020-09-30 17:12:00,False,Seattle,
152,2020-09-28,2020-09-28 09:22:00,2020-09-28 17:08:00,True,Remote,WFH
152,2020-08-27,2020-08-27 09:28:00,2020-08-27 17:01:00,False,Seattle,
152,2020-06-26,2020-06-26 09:18:00,2020-06-26 17:23:00,False,Chicago,
152,2020-06-15,2020-06-15 09:21:00,2020-06-15 17:09:00,True,Remote,WFH
153,2022-11-07,2022-11-07 09:26:00,2022-11-07 17:19:00,False,Austin,
153,2022-12-07,2022-12-07 09:16:00,2022-12-07 17:26:00,True,Remote,WFH
153,2022-11-11,2022-11-11 09:01:00,2022-11-11 17:29:00,False,Chicago,
